Order_ID,Order_Date,Customer_ID,Product_ID,Quantity,Unit_Price,Discount,Shipping_Cost,Revenue,Total_Cost,Profit,Region,City,Year,Month_Number,Month_Name,Quarter
ORD-00201,2024-03-23,CUST-0102,PROD-306,1,89999,0.05,299,85499.05,53999,31201.05,South,Chennai,2024,3,March,Q1
ORD-01439,2024-03-23,CUST-0036,PROD-203,2,64999,0.15,199,110498.3,77998,32301.3,South,Kochi,2024,3,March,Q1
ORD-01267,2024-03-23,CUST-0026,PROD-105,1,22000,0.05,149,20900.0,13200,7551.0,North,Jaipur,2024,3,March,Q1
ORD-00019,2024-03-24,CUST-0080,PROD-401,2,2499,0.05,149,4748.1,2498,2101.1,North,Delhi,2024,3,March,Q1
ORD-01731,2024-03-24,CUST-0063,PROD-202,2,74999,0.0,99,149998.0,89998,59901.0,North,Chandigarh,2024,3,March,Q1
ORD-00188,2024-03-24,CUST-0162,PROD-508,1,28999,0.1,0,26099.1,15949,10150.1,West,Mumbai,2024,3,March,Q1
ORD-00393,2024-03-25,CUST-0030,PROD-208,1,134999,0.05,149,128249.05,80999,47101.05,West,Pune,2024,3,March,Q1
ORD-01518,2024-03-26,CUST-0070,PROD-210,1,39999,0.08,149,36799.08,23999,12651.08,West,Nagpur,2024,3,March,Q1
ORD-01642,2024-03-26,CUST-0040,PROD-104,1,32000,0.05,499,30400.0,19200,10701.0,West,Mumbai,2024,3,March,Q1
ORD-01420,2024-03-26,CUST-0170,PROD-206,1,59999,0.08,499,55199.08,35999,18701.08,West,Indore,2024,3,March,Q1
ORD-00772,2024-03-26,CUST-0091,PROD-212,1,34999,0.12,149,30799.12,20999,9651.12,West,Indore,2024,3,March,Q1
ORD-00394,2024-03-26,CUST-0019,PROD-405,1,2299,0.05,499,2184.05,1149,536.05,North,Lucknow,2024,3,March,Q1
ORD-00013,2024-03-27,CUST-0037,PROD-402,2,2999,0.05,0,5698.1,2998,2700.1,West,Pune,2024,3,March,Q1
ORD-00308,2024-03-28,CUST-0175,PROD-401,1,2499,0.05,149,2374.05,1249,976.05,West,Indore,2024,3,March,Q1
ORD-01548,2024-03-29,CUST-0131,PROD-102,1,78000,0.05,99,74100.0,46800,27201.0,West,Nagpur,2024,3,March,Q1
ORD-01913,2024-03-30,CUST-0066,PROD-211,1,24999,0.1,299,22499.1,14999,7201.1,East,Patna,2024,3,March,Q1
ORD-01033,2024-03-30,CUST-0062,PROD-205,1,54999,0.12,99,48399.12,32999,15301.12,North,Chandigarh,2024,3,March,Q1
ORD-01456,2024-04-01,CUST-0130,PROD-304,2,135000,0.05,249,256500.0,162000,94251.0,East,Kolkata,2024,4,April,Q2
ORD-01975,2024-04-01,CUST-0136,PROD-109,1,42000,0.1,499,37800.0,25200,12101.0,West,Surat,2024,4,April,Q2
ORD-01249,2024-04-02,CUST-0075,PROD-112,1,44000,0.08,99,40480.0,26400,13981.0,North,Chandigarh,2024,4,April,Q2
ORD-00879,2024-04-02,CUST-0198,PROD-204,1,89999,0.15,99,76499.15,53999,22401.15,West,Nagpur,2024,4,April,Q2
ORD-01185,2024-04-02,CUST-0184,PROD-409,1,4999,0.1,0,4499.1,2499,2000.1,South,Hyderabad,2024,4,April,Q2
ORD-01342,2024-04-02,CUST-0020,PROD-207,1,84999,0.08,249,78199.08,50999,26951.08,South,Hyderabad,2024,4,April,Q2
ORD-01991,2024-04-02,CUST-0069,PROD-410,2,2799,0.0,299,5598.0,2798,2501.0,East,Patna,2024,4,April,Q2
ORD-00785,2024-04-03,CUST-0081,PROD-405,3,2299,0.15,249,5862.45,3447,2166.45,East,Kolkata,2024,4,April,Q2
ORD-00437,2024-04-03,CUST-0158,PROD-204,1,89999,0.1,199,80999.1,53999,26801.1,North,Jaipur,2024,4,April,Q2
ORD-01018,2024-04-03,CUST-0073,PROD-102,1,78000,0.15,299,66300.0,46800,19201.0,West,Surat,2024,4,April,Q2
ORD-01400,2024-04-04,CUST-0033,PROD-206,1,59999,0.0,249,59999.0,35999,23751.0,West,Ahmedabad,2024,4,April,Q2
ORD-00354,2024-04-05,CUST-0097,PROD-201,1,79999,0.08,299,73599.08,47999,25301.08,West,Ahmedabad,2024,4,April,Q2
ORD-00612,2024-04-05,CUST-0169,PROD-304,1,135000,0.1,99,121500.0,81000,40401.0,North,Chandigarh,2024,4,April,Q2
ORD-01585,2024-04-05,CUST-0119,PROD-202,1,74999,0.08,249,68999.08,44999,23751.08,West,Mumbai,2024,4,April,Q2
ORD-00494,2024-04-05,CUST-0158,PROD-210,1,39999,0.15,299,33999.15,23999,9701.15,North,Jaipur,2024,4,April,Q2
ORD-01492,2024-04-06,CUST-0047,PROD-406,4,4499,0.0,149,17996.0,8996,8851.0,West,Pune,2024,4,April,Q2
ORD-01470,2024-04-07,CUST-0046,PROD-404,2,3499,0.0,149,6998.0,3498,3351.0,West,Ahmedabad,2024,4,April,Q2
ORD-01686,2024-04-07,CUST-0167,PROD-307,1,72000,0.0,0,72000.0,43200,28800.0,North,Delhi,2024,4,April,Q2
ORD-00369,2024-04-07,CUST-0020,PROD-208,1,134999,0.15,0,114749.15,80999,33750.15,South,Hyderabad,2024,4,April,Q2
ORD-00427,2024-04-07,CUST-0027,PROD-306,1,89999,0.12,0,79199.12,53999,25200.12,North,Jaipur,2024,4,April,Q2
ORD-01811,2024-04-08,CUST-0197,PROD-203,2,64999,0.05,299,123498.1,77998,45201.1,South,Hyderabad,2024,4,April,Q2
ORD-01340,2024-04-08,CUST-0091,PROD-205,2,54999,0.05,249,104498.1,65998,38251.1,West,Indore,2024,4,April,Q2
ORD-01691,2024-04-08,CUST-0066,PROD-407,2,3299,0.12,99,5806.24,3298,2409.24,East,Patna,2024,4,April,Q2
ORD-00133,2024-04-09,CUST-0064,PROD-501,1,7999,0.1,249,7199.1,4399,2551.1,South,Hyderabad,2024,4,April,Q2
ORD-00119,2024-04-09,CUST-0009,PROD-407,1,3299,0.12,499,2903.12,1649,755.12,South,Bangalore,2024,4,April,Q2
ORD-00502,2024-04-09,CUST-0049,PROD-410,1,2799,0.05,299,2659.05,1399,961.05,East,Kolkata,2024,4,April,Q2
ORD-01386,2024-04-09,CUST-0101,PROD-206,1,59999,0.1,199,53999.1,35999,17801.1,North,Lucknow,2024,4,April,Q2
ORD-01872,2024-04-09,CUST-0109,PROD-411,1,12995,0.12,249,11435.6,7797,3389.6,South,Coimbatore,2024,4,April,Q2
ORD-01200,2024-04-09,CUST-0060,PROD-112,1,44000,0.05,499,41800.0,26400,14901.0,North,Chandigarh,2024,4,April,Q2
ORD-00718,2024-04-10,CUST-0084,PROD-103,1,95000,0.15,149,80750.0,57000,23601.0,South,Bangalore,2024,4,April,Q2
ORD-01161,2024-04-10,CUST-0042,PROD-110,1,52000,0.15,149,44200.0,31200,12851.0,North,Chandigarh,2024,4,April,Q2
ORD-01072,2024-04-10,CUST-0171,PROD-204,2,89999,0.05,99,170998.1,107998,62901.1,South,Chennai,2024,4,April,Q2
ORD-01981,2024-04-11,CUST-0144,PROD-402,4,2999,0.05,149,11396.2,5996,5251.2,West,Surat,2024,4,April,Q2
ORD-00837,2024-04-11,CUST-0100,PROD-206,1,59999,0.0,99,59999.0,35999,23901.0,South,Coimbatore,2024,4,April,Q2
ORD-00914,2024-04-11,CUST-0165,PROD-109,1,42000,0.12,299,36960.0,25200,11461.0,North,Delhi,2024,4,April,Q2
ORD-01634,2024-04-11,CUST-0062,PROD-205,1,54999,0.12,149,48399.12,32999,15251.12,North,Chandigarh,2024,4,April,Q2
ORD-01344,2024-04-11,CUST-0082,PROD-304,1,135000,0.0,249,135000.0,81000,53751.0,West,Surat,2024,4,April,Q2
ORD-01368,2024-04-11,CUST-0023,PROD-204,1,89999,0.0,199,89999.0,53999,35801.0,East,Patna,2024,4,April,Q2
ORD-01209,2024-04-12,CUST-0156,PROD-504,3,5499,0.12,499,14517.36,9072,4946.36,South,Chennai,2024,4,April,Q2
ORD-00832,2024-04-12,CUST-0117,PROD-108,1,85000,0.05,249,80750.0,51000,29501.0,West,Ahmedabad,2024,4,April,Q2
ORD-00459,2024-04-12,CUST-0127,PROD-203,1,64999,0.05,149,61749.05,38999,22601.05,South,Coimbatore,2024,4,April,Q2
ORD-00473,2024-04-13,CUST-0152,PROD-112,1,44000,0.1,99,39600.0,26400,13101.0,West,Nagpur,2024,4,April,Q2
ORD-00554,2024-04-14,CUST-0128,PROD-108,1,85000,0.1,249,76500.0,51000,25251.0,West,Surat,2024,4,April,Q2
ORD-01696,2024-04-15,CUST-0172,PROD-502,1,3499,0.0,249,3499.0,1924,1326.0,North,Lucknow,2024,4,April,Q2
ORD-00634,2024-04-15,CUST-0082,PROD-414,2,5995,0.0,249,11990.0,7194,4547.0,West,Surat,2024,4,April,Q2
ORD-00012,2024-04-15,CUST-0141,PROD-203,2,64999,0.1,299,116998.2,77998,38701.2,West,Mumbai,2024,4,April,Q2
ORD-01225,2024-04-16,CUST-0089,PROD-111,1,38000,0.05,99,36100.0,22800,13201.0,West,Pune,2024,4,April,Q2
ORD-00697,2024-04-16,CUST-0175,PROD-206,1,59999,0.12,299,52799.12,35999,16501.12,West,Indore,2024,4,April,Q2
ORD-00925,2024-04-16,CUST-0166,PROD-212,1,34999,0.05,249,33249.05,20999,12001.05,South,Coimbatore,2024,4,April,Q2
ORD-01358,2024-04-17,CUST-0145,PROD-304,1,135000,0.0,0,135000.0,81000,54000.0,North,Lucknow,2024,4,April,Q2
ORD-01096,2024-04-19,CUST-0135,PROD-105,1,22000,0.0,499,22000.0,13200,8301.0,South,Kochi,2024,4,April,Q2
ORD-00250,2024-04-19,CUST-0035,PROD-205,2,54999,0.05,99,104498.1,65998,38401.1,East,Patna,2024,4,April,Q2
ORD-00593,2024-04-20,CUST-0077,PROD-106,1,48000,0.0,0,48000.0,28800,19200.0,West,Mumbai,2024,4,April,Q2
ORD-00127,2024-04-20,CUST-0081,PROD-208,1,134999,0.08,299,124199.08,80999,42901.08,East,Kolkata,2024,4,April,Q2
ORD-00161,2024-04-21,CUST-0030,PROD-301,1,114900,0.05,99,109155.0,68940,40116.0,West,Pune,2024,4,April,Q2
ORD-01229,2024-04-22,CUST-0001,PROD-506,1,45000,0.0,99,45000.0,24750,20151.0,West,Ahmedabad,2024,4,April,Q2
ORD-00471,2024-04-23,CUST-0072,PROD-305,1,155000,0.1,0,139500.0,93000,46500.0,West,Indore,2024,4,April,Q2
ORD-01257,2024-04-23,CUST-0157,PROD-106,1,48000,0.15,249,40800.0,28800,11751.0,South,Chennai,2024,4,April,Q2
ORD-00207,2024-04-25,CUST-0099,PROD-208,1,134999,0.12,249,118799.12,80999,37551.12,North,Lucknow,2024,4,April,Q2
ORD-00174,2024-04-25,CUST-0164,PROD-413,1,8995,0.15,299,7645.75,5397,1949.75,West,Pune,2024,4,April,Q2
ORD-00621,2024-04-25,CUST-0046,PROD-111,1,38000,0.15,0,32300.0,22800,9500.0,West,Ahmedabad,2024,4,April,Q2
ORD-00613,2024-04-26,CUST-0126,PROD-207,1,84999,0.15,149,72249.15,50999,21101.15,East,Patna,2024,4,April,Q2
ORD-00338,2024-04-26,CUST-0052,PROD-208,1,134999,0.1,249,121499.1,80999,40251.1,West,Mumbai,2024,4,April,Q2
ORD-00599,2024-04-26,CUST-0134,PROD-107,1,120000,0.15,99,102000.0,72000,29901.0,South,Kochi,2024,4,April,Q2
ORD-00322,2024-04-26,CUST-0024,PROD-108,1,85000,0.15,249,72250.0,51000,21001.0,South,Hyderabad,2024,4,April,Q2
ORD-01079,2024-04-27,CUST-0105,PROD-406,1,4499,0.0,99,4499.0,2249,2151.0,South,Coimbatore,2024,4,April,Q2
ORD-01796,2024-04-27,CUST-0179,PROD-402,3,2999,0.05,149,8547.15,4497,3901.15,West,Nagpur,2024,4,April,Q2
ORD-01630,2024-04-27,CUST-0064,PROD-307,2,72000,0.05,149,136800.0,86400,50251.0,South,Hyderabad,2024,4,April,Q2
ORD-00398,2024-04-28,CUST-0019,PROD-101,1,55000,0.0,149,55000.0,33000,21851.0,North,Lucknow,2024,4,April,Q2
ORD-01150,2024-04-28,CUST-0016,PROD-304,1,135000,0.15,199,114750.0,81000,33551.0,West,Indore,2024,4,April,Q2
ORD-00660,2024-04-28,CUST-0052,PROD-406,3,4499,0.15,249,11472.45,6747,4476.45,West,Mumbai,2024,4,April,Q2
ORD-00807,2024-04-29,CUST-0162,PROD-205,1,54999,0.12,299,48399.12,32999,15101.12,West,Mumbai,2024,4,April,Q2
ORD-01864,2024-04-29,CUST-0189,PROD-301,1,114900,0.12,199,101112.0,68940,31973.0,West,Surat,2024,4,April,Q2
ORD-01532,2024-04-29,CUST-0038,PROD-209,1,29999,0.05,299,28499.05,17999,10201.05,West,Mumbai,2024,4,April,Q2
ORD-00343,2024-04-30,CUST-0145,PROD-104,1,32000,0.05,99,30400.0,19200,11101.0,North,Lucknow,2024,4,April,Q2
ORD-01457,2024-04-30,CUST-0062,PROD-406,1,4499,0.12,499,3959.12,2249,1211.12,North,Chandigarh,2024,4,April,Q2
ORD-01218,2024-04-30,CUST-0172,PROD-307,2,72000,0.0,249,144000.0,86400,57351.0,North,Lucknow,2024,4,April,Q2
ORD-00229,2024-04-30,CUST-0047,PROD-104,1,32000,0.15,99,27200.0,19200,7901.0,West,Pune,2024,4,April,Q2
ORD-00403,2024-04-30,CUST-0140,PROD-406,3,4499,0.0,149,13497.0,6747,6601.0,South,Chennai,2024,4,April,Q2
ORD-00325,2024-04-30,CUST-0030,PROD-503,1,2999,0.0,99,2999.0,1649,1251.0,West,Pune,2024,4,April,Q2
ORD-01048,2024-04-30,CUST-0188,PROD-302,1,165000,0.05,499,156750.0,99000,57251.0,South,Hyderabad,2024,4,April,Q2
ORD-00752,2024-05-01,CUST-0029,PROD-101,1,55000,0.12,499,48400.0,33000,14901.0,South,Coimbatore,2024,5,May,Q2
ORD-01375,2024-05-01,CUST-0048,PROD-103,1,95000,0.1,499,85500.0,57000,28001.0,West,Mumbai,2024,5,May,Q2
ORD-01317,2024-05-02,CUST-0193,PROD-303,1,145000,0.0,499,145000.0,87000,57501.0,West,Nagpur,2024,5,May,Q2
ORD-00893,2024-05-02,CUST-0164,PROD-304,1,135000,0.05,0,128250.0,81000,47250.0,West,Pune,2024,5,May,Q2
ORD-01314,2024-05-02,CUST-0032,PROD-210,2,39999,0.15,0,67998.3,47998,20000.3,North,Jaipur,2024,5,May,Q2
ORD-00945,2024-05-03,CUST-0106,PROD-101,1,55000,0.05,299,52250.0,33000,18951.0,North,Lucknow,2024,5,May,Q2
ORD-01204,2024-05-03,CUST-0028,PROD-306,2,89999,0.05,149,170998.1,107998,62851.1,North,Chandigarh,2024,5,May,Q2
ORD-01946,2024-05-04,CUST-0151,PROD-101,1,55000,0.05,0,52250.0,33000,19250.0,West,Surat,2024,5,May,Q2
ORD-00118,2024-05-05,CUST-0067,PROD-212,1,34999,0.05,99,33249.05,20999,12151.05,North,Jaipur,2024,5,May,Q2
ORD-01612,2024-05-05,CUST-0144,PROD-206,1,59999,0.0,499,59999.0,35999,23501.0,West,Surat,2024,5,May,Q2
ORD-01659,2024-05-06,CUST-0043,PROD-205,1,54999,0.12,499,48399.12,32999,14901.12,South,Coimbatore,2024,5,May,Q2
ORD-00379,2024-05-06,CUST-0117,PROD-308,1,125000,0.12,149,110000.0,75000,34851.0,West,Ahmedabad,2024,5,May,Q2
ORD-01978,2024-05-06,CUST-0082,PROD-304,1,135000,0.08,249,124200.0,81000,42951.0,West,Surat,2024,5,May,Q2
ORD-01801,2024-05-07,CUST-0037,PROD-414,2,5995,0.12,99,10551.2,7194,3258.2,West,Pune,2024,5,May,Q2
ORD-00363,2024-05-07,CUST-0070,PROD-409,4,4999,0.05,199,18996.2,9996,8801.2,West,Nagpur,2024,5,May,Q2
ORD-00101,2024-05-07,CUST-0104,PROD-106,1,48000,0.08,99,44160.0,28800,15261.0,South,Hyderabad,2024,5,May,Q2
ORD-01958,2024-05-07,CUST-0079,PROD-413,2,8995,0.1,249,16191.0,10794,5148.0,South,Coimbatore,2024,5,May,Q2
ORD-01527,2024-05-08,CUST-0107,PROD-305,1,155000,0.05,0,147250.0,93000,54250.0,West,Ahmedabad,2024,5,May,Q2
ORD-01641,2024-05-08,CUST-0127,PROD-112,1,44000,0.12,199,38720.0,26400,12121.0,South,Coimbatore,2024,5,May,Q2
ORD-01584,2024-05-09,CUST-0145,PROD-506,2,45000,0.08,99,82800.0,49500,33201.0,North,Lucknow,2024,5,May,Q2
ORD-01730,2024-05-09,CUST-0178,PROD-207,2,84999,0.15,99,144498.3,101998,42401.3,East,Bhubaneswar,2024,5,May,Q2
ORD-01956,2024-05-11,CUST-0174,PROD-203,1,64999,0.05,0,61749.05,38999,22750.05,East,Kolkata,2024,5,May,Q2
ORD-01966,2024-05-11,CUST-0055,PROD-203,1,64999,0.12,0,57199.12,38999,18200.12,West,Ahmedabad,2024,5,May,Q2
ORD-00583,2024-05-12,CUST-0092,PROD-301,1,114900,0.08,99,105708.0,68940,36669.0,West,Nagpur,2024,5,May,Q2
ORD-01461,2024-05-13,CUST-0091,PROD-305,1,155000,0.05,249,147250.0,93000,54001.0,West,Indore,2024,5,May,Q2
ORD-00429,2024-05-13,CUST-0005,PROD-209,1,29999,0.08,499,27599.08,17999,9101.08,West,Ahmedabad,2024,5,May,Q2
ORD-00831,2024-05-14,CUST-0111,PROD-304,2,135000,0.05,499,256500.0,162000,94001.0,West,Pune,2024,5,May,Q2
ORD-01331,2024-05-14,CUST-0157,PROD-301,2,114900,0.15,149,195330.0,137880,57301.0,South,Chennai,2024,5,May,Q2
ORD-00589,2024-05-14,CUST-0198,PROD-203,1,64999,0.0,249,64999.0,38999,25751.0,West,Nagpur,2024,5,May,Q2
ORD-01088,2024-05-14,CUST-0015,PROD-210,1,39999,0.15,0,33999.15,23999,10000.15,South,Coimbatore,2024,5,May,Q2
ORD-01025,2024-05-14,CUST-0165,PROD-204,3,89999,0.0,249,269997.0,161997,107751.0,North,Delhi,2024,5,May,Q2
ORD-01140,2024-05-15,CUST-0044,PROD-212,1,34999,0.08,499,32199.08,20999,10701.08,North,Jaipur,2024,5,May,Q2
ORD-01248,2024-05-15,CUST-0151,PROD-101,1,55000,0.05,299,52250.0,33000,18951.0,West,Surat,2024,5,May,Q2
ORD-00276,2024-05-15,CUST-0127,PROD-103,1,95000,0.12,199,83600.0,57000,26401.0,South,Coimbatore,2024,5,May,Q2
ORD-00370,2024-05-15,CUST-0019,PROD-401,2,2499,0.15,0,4248.3,2498,1750.3,North,Lucknow,2024,5,May,Q2
ORD-01271,2024-05-15,CUST-0081,PROD-303,1,145000,0.12,199,127600.0,87000,40401.0,East,Kolkata,2024,5,May,Q2
ORD-00952,2024-05-15,CUST-0126,PROD-105,1,22000,0.15,249,18700.0,13200,5251.0,East,Patna,2024,5,May,Q2
ORD-00616,2024-05-15,CUST-0166,PROD-107,1,120000,0.0,499,120000.0,72000,47501.0,South,Coimbatore,2024,5,May,Q2
ORD-01276,2024-05-15,CUST-0185,PROD-111,1,38000,0.08,99,34960.0,22800,12061.0,East,Kolkata,2024,5,May,Q2
ORD-00655,2024-05-16,CUST-0074,PROD-301,1,114900,0.08,499,105708.0,68940,36269.0,West,Ahmedabad,2024,5,May,Q2
ORD-00531,2024-05-17,CUST-0024,PROD-103,1,95000,0.15,499,80750.0,57000,23251.0,South,Hyderabad,2024,5,May,Q2
ORD-00771,2024-05-17,CUST-0126,PROD-212,1,34999,0.05,499,33249.05,20999,11751.05,East,Patna,2024,5,May,Q2
ORD-00199,2024-05-18,CUST-0110,PROD-509,1,38000,0.12,149,33440.0,20900,12391.0,West,Nagpur,2024,5,May,Q2
ORD-00955,2024-05-18,CUST-0102,PROD-307,1,72000,0.05,199,68400.0,43200,25001.0,South,Chennai,2024,5,May,Q2
ORD-01056,2024-05-19,CUST-0031,PROD-112,1,44000,0.15,499,37400.0,26400,10501.0,West,Surat,2024,5,May,Q2
ORD-01908,2024-05-19,CUST-0038,PROD-410,4,2799,0.15,0,9516.6,5596,3920.6,West,Mumbai,2024,5,May,Q2
ORD-00083,2024-05-20,CUST-0016,PROD-208,1,134999,0.12,149,118799.12,80999,37651.12,West,Indore,2024,5,May,Q2
ORD-00453,2024-05-20,CUST-0152,PROD-403,2,1999,0.05,299,3798.1,1998,1501.1,West,Nagpur,2024,5,May,Q2
ORD-01308,2024-05-20,CUST-0004,PROD-108,1,85000,0.12,149,74800.0,51000,23651.0,West,Surat,2024,5,May,Q2
ORD-01120,2024-05-20,CUST-0155,PROD-103,1,95000,0.12,499,83600.0,57000,26101.0,South,Coimbatore,2024,5,May,Q2
ORD-00983,2024-05-20,CUST-0062,PROD-404,1,3499,0.12,249,3079.12,1749,1081.12,North,Chandigarh,2024,5,May,Q2
ORD-00610,2024-05-21,CUST-0193,PROD-413,2,8995,0.05,149,17090.5,10794,6147.5,West,Nagpur,2024,5,May,Q2
ORD-01251,2024-05-21,CUST-0138,PROD-411,4,12995,0.12,99,45742.4,31188,14455.4,North,Chandigarh,2024,5,May,Q2
ORD-00988,2024-05-21,CUST-0088,PROD-414,1,5995,0.05,199,5695.25,3597,1899.25,North,Lucknow,2024,5,May,Q2
ORD-01565,2024-05-21,CUST-0109,PROD-207,1,84999,0.05,199,80749.05,50999,29551.05,South,Coimbatore,2024,5,May,Q2
ORD-01760,2024-05-22,CUST-0040,PROD-107,1,120000,0.05,149,114000.0,72000,41851.0,West,Mumbai,2024,5,May,Q2
ORD-00093,2024-05-22,CUST-0162,PROD-208,1,134999,0.15,0,114749.15,80999,33750.15,West,Mumbai,2024,5,May,Q2
ORD-01423,2024-05-23,CUST-0095,PROD-102,1,78000,0.0,249,78000.0,46800,30951.0,South,Kochi,2024,5,May,Q2
ORD-00560,2024-05-23,CUST-0044,PROD-401,3,2499,0.15,149,6372.45,3747,2476.45,North,Jaipur,2024,5,May,Q2
ORD-01961,2024-05-23,CUST-0024,PROD-306,1,89999,0.1,249,80999.1,53999,26751.1,South,Hyderabad,2024,5,May,Q2
ORD-00241,2024-05-23,CUST-0017,PROD-203,1,64999,0.15,99,55249.15,38999,16151.15,South,Hyderabad,2024,5,May,Q2
ORD-01081,2024-05-24,CUST-0067,PROD-403,4,1999,0.08,249,7356.32,3996,3111.32,North,Jaipur,2024,5,May,Q2
ORD-00424,2024-05-25,CUST-0050,PROD-110,1,52000,0.0,0,52000.0,31200,20800.0,North,Delhi,2024,5,May,Q2
ORD-00352,2024-05-25,CUST-0033,PROD-414,2,5995,0.08,299,11030.8,7194,3537.8,West,Ahmedabad,2024,5,May,Q2
ORD-01643,2024-05-25,CUST-0117,PROD-211,1,24999,0.05,499,23749.05,14999,8251.05,West,Ahmedabad,2024,5,May,Q2
ORD-00760,2024-05-26,CUST-0071,PROD-101,1,55000,0.05,249,52250.0,33000,19001.0,West,Surat,2024,5,May,Q2
ORD-01359,2024-05-26,CUST-0191,PROD-212,1,34999,0.0,299,34999.0,20999,13701.0,North,Jaipur,2024,5,May,Q2
ORD-01900,2024-05-26,CUST-0180,PROD-303,1,145000,0.0,99,145000.0,87000,57901.0,South,Coimbatore,2024,5,May,Q2
ORD-01326,2024-05-27,CUST-0034,PROD-106,1,48000,0.08,149,44160.0,28800,15211.0,South,Coimbatore,2024,5,May,Q2
ORD-00710,2024-05-27,CUST-0143,PROD-109,1,42000,0.1,0,37800.0,25200,12600.0,South,Hyderabad,2024,5,May,Q2
ORD-01174,2024-05-27,CUST-0177,PROD-301,1,114900,0.12,99,101112.0,68940,32073.0,South,Kochi,2024,5,May,Q2
ORD-01631,2024-05-27,CUST-0163,PROD-405,1,2299,0.0,99,2299.0,1149,1051.0,South,Chennai,2024,5,May,Q2
ORD-00989,2024-05-28,CUST-0055,PROD-206,1,59999,0.05,149,56999.05,35999,20851.05,West,Ahmedabad,2024,5,May,Q2
ORD-00845,2024-05-28,CUST-0136,PROD-109,1,42000,0.1,199,37800.0,25200,12401.0,West,Surat,2024,5,May,Q2
ORD-01023,2024-05-28,CUST-0149,PROD-209,1,29999,0.0,199,29999.0,17999,11801.0,West,Mumbai,2024,5,May,Q2
ORD-01286,2024-05-28,CUST-0012,PROD-211,2,24999,0.1,99,44998.2,29998,14901.2,North,Jaipur,2024,5,May,Q2
ORD-01431,2024-05-28,CUST-0171,PROD-208,1,134999,0.1,499,121499.1,80999,40001.1,South,Chennai,2024,5,May,Q2
ORD-01032,2024-05-28,CUST-0172,PROD-304,1,135000,0.08,149,124200.0,81000,43051.0,North,Lucknow,2024,5,May,Q2
ORD-00664,2024-05-28,CUST-0080,PROD-107,1,120000,0.0,99,120000.0,72000,47901.0,North,Delhi,2024,5,May,Q2
ORD-01107,2024-05-30,CUST-0146,PROD-202,1,74999,0.15,249,63749.15,44999,18501.15,North,Lucknow,2024,5,May,Q2
ORD-01863,2024-05-30,CUST-0033,PROD-212,1,34999,0.05,0,33249.05,20999,12250.05,West,Ahmedabad,2024,5,May,Q2
ORD-01284,2024-05-31,CUST-0049,PROD-415,1,4495,0.05,249,4270.25,2697,1324.25,East,Kolkata,2024,5,May,Q2
ORD-01937,2024-05-31,CUST-0051,PROD-201,1,79999,0.12,299,70399.12,47999,22101.12,South,Coimbatore,2024,5,May,Q2
ORD-00733,2024-06-01,CUST-0176,PROD-204,1,89999,0.05,499,85499.05,53999,31001.05,West,Pune,2024,6,June,Q2
ORD-00218,2024-06-01,CUST-0029,PROD-306,1,89999,0.05,499,85499.05,53999,31001.05,South,Coimbatore,2024,6,June,Q2
ORD-01243,2024-06-01,CUST-0099,PROD-401,4,2499,0.0,199,9996.0,4996,4801.0,North,Lucknow,2024,6,June,Q2
ORD-01221,2024-06-01,CUST-0160,PROD-203,1,64999,0.15,199,55249.15,38999,16051.15,North,Jaipur,2024,6,June,Q2
ORD-00765,2024-06-02,CUST-0126,PROD-211,1,24999,0.05,199,23749.05,14999,8551.05,East,Patna,2024,6,June,Q2
ORD-00751,2024-06-02,CUST-0067,PROD-506,1,45000,0.1,249,40500.0,24750,15501.0,North,Jaipur,2024,6,June,Q2
ORD-00834,2024-06-02,CUST-0117,PROD-210,1,39999,0.0,99,39999.0,23999,15901.0,West,Ahmedabad,2024,6,June,Q2
ORD-01409,2024-06-03,CUST-0158,PROD-301,1,114900,0.08,499,105708.0,68940,36269.0,North,Jaipur,2024,6,June,Q2
ORD-00377,2024-06-04,CUST-0169,PROD-202,2,74999,0.15,499,127498.3,89998,37001.3,North,Chandigarh,2024,6,June,Q2
ORD-00982,2024-06-04,CUST-0070,PROD-407,1,3299,0.12,299,2903.12,1649,955.12,West,Nagpur,2024,6,June,Q2
ORD-00985,2024-06-05,CUST-0052,PROD-503,2,2999,0.08,249,5518.16,3298,1971.16,West,Mumbai,2024,6,June,Q2
ORD-01370,2024-06-05,CUST-0198,PROD-208,1,134999,0.0,499,134999.0,80999,53501.0,West,Nagpur,2024,6,June,Q2
ORD-00185,2024-06-05,CUST-0046,PROD-112,1,44000,0.1,199,39600.0,26400,13001.0,West,Ahmedabad,2024,6,June,Q2
ORD-00237,2024-06-05,CUST-0013,PROD-209,1,29999,0.05,199,28499.05,17999,10301.05,South,Kochi,2024,6,June,Q2
ORD-01070,2024-06-06,CUST-0188,PROD-307,1,72000,0.15,299,61200.0,43200,17701.0,South,Hyderabad,2024,6,June,Q2
ORD-01564,2024-06-06,CUST-0100,PROD-103,1,95000,0.1,499,85500.0,57000,28001.0,South,Coimbatore,2024,6,June,Q2
ORD-00776,2024-06-07,CUST-0117,PROD-102,1,78000,0.08,149,71760.0,46800,24811.0,West,Ahmedabad,2024,6,June,Q2
ORD-01847,2024-06-08,CUST-0124,PROD-410,3,2799,0.15,0,7137.45,4197,2940.45,West,Mumbai,2024,6,June,Q2
